x,sex,elapsed,S
12,f,12,200
12,f,8,100
12,f,5,500
12,f,13,1000
12,f,12,200
12,f,7,1000
12,f,14,1000
12,f,6,200
12,f,12,500
12,f,13,200
12,f,3,200
12,f,9,500
12,f,6,1000
12,f,3,200
12,f,4,100
12,f,13,1000
12,f,15,500
12,f,1,100
12,f,4,1000
12,f,5,1000
13,f,6,100
13,f,12,500
13,f,9,500
13,f,11,100
13,f,6,200
13,f,2,500
13,f,9,100
13,f,14,100
13,f,6,100
13,f,12,100
13,f,1,1000
13,f,6,500
13,f,11,1000
13,f,6,1000
13,f,8,1000
13,f,5,100
13,f,10,1000
13,f,5,500
13,f,9,100
13,f,10,1000
13,f,5,100
13,f,6,200
13,f,10,100
13,f,1,1000
13,f,9,200
13,f,12,100
13,f,11,1000
13,f,6,200
13,f,14,100
13,f,10,200
13,f,8,500
13,f,9,500
13,f,4,1000
13,f,7,200
13,f,3,1000
13,f,14,1000
13,f,12,1000
13,f,15,500
13,f,11,100
13,f,1,100
13,f,10,1000
13,f,8,1000
13,f,3,500
13,f,10,100
13,f,5,500
13,f,8,500
13,f,8,1000
13,f,9,500
13,f,13,1000
13,f,10,1000
13,f,10,1000
13,f,8,1000
13,f,6,200
13,f,11,1000
13,f,13,1000
13,f,10,1000
13,f,15,100
13,f,5,200
13,f,8,1000
13,f,14,500
13,f,1,200
13,f,11,1000
13,f,3,1000
13,f,13,1000
13,f,10,1000
13,f,12,200
13,f,15,500
13,f,15,500
13,f,12,500
13,f,1,100
13,f,14,100
13,f,7,500
13,f,13,100
13,f,6,1000
13,f,7,500
13,f,3,500
13,f,8,1000
13,f,7,200
13,f,5,100
13,f,10,100
13,f,5,500
13,f,13,100
13,f,3,1000
13,f,11,200
13,f,2,200
13,f,3,100
13,f,5,200
13,f,11,1000
13,f,4,100
13,f,4,100
13,f,11,500
13,f,3,200
13,f,6,200
13,f,12,1000
13,f,13,200
13,f,12,1000
13,f,15,500
13,f,13,100
13,f,8,200
13,f,7,500
13,f,15,200
13,f,7,1000
13,f,8,500
13,f,14,100
13,f,7,1000
13,f,8,200
13,f,2,500
13,f,10,100
13,f,1,500
13,f,9,1000
13,f,10,100
13,f,11,200
13,f,11,500
13,f,13,200
13,f,7,200
13,f,7,200
13,f,1,100
13,f,7,100
13,f,9,200
13,f,10,100
13,f,9,500
13,f,15,1000
13,f,14,500
13,f,9,100
13,f,8,200
13,f,2,200
13,f,8,200
13,f,15,100
13,f,8,200
13,f,6,200
13,f,14,1000
13,f,3,200
13,f,10,500
13,f,10,200
13,f,11,200
13,f,7,1000
13,f,5,1000
13,f,11,500
13,f,6,200
13,f,11,500
13,f,2,100
13,f,11,100
13,f,8,100
13,f,11,200
13,f,10,200
13,f,13,100
13,f,15,500
13,f,1,100
13,f,8,1000
13,f,6,100
13,f,13,100
13,f,4,1000
13,f,9,1000
13,f,13,100
13,f,10,1000
13,f,9,1000
13,f,11,500
13,f,13,500
13,f,4,500
13,f,14,500
13,f,14,100
13,f,4,200
13,f,9,100
13,f,2,500
13,f,8,100
13,f,15,100
13,f,11,1000
13,f,12,200
13,f,4,500
13,f,3,1000
13,f,9,200
13,f,7,1000
13,f,2,500
13,f,3,200
13,f,4,500
13,f,10,200
13,f,8,1000
13,f,1,200
13,f,6,1000
13,f,13,1000
13,f,6,1000
13,f,12,500
13,f,14,100
13,f,6,500
13,f,10,1000
13,f,14,500
13,f,7,200
13,f,15,200
13,f,4,100
13,f,2,1000
13,f,5,200
13,f,15,100
13,f,14,200
13,f,13,1000
13,f,8,1000
13,f,5,200
13,f,12,500
13,f,15,200
13,f,14,100
13,f,15,100
13,f,11,1000
13,f,14,500
13,f,12,200
13,f,10,100
13,f,3,1000
13,f,9,1000
13,f,2,100
13,f,11,500
13,f,3,500
13,f,9,100
13,f,4,500
13,f,15,200
13,f,4,500
13,f,11,500
13,f,7,1000
13,f,5,1000
13,f,14,1000
13,f,8,100
13,f,11,100
13,f,12,200
13,f,14,100
13,f,15,200
13,f,5,500
13,f,15,1000
13,f,7,200
13,f,2,500
13,f,3,100
13,f,8,100
13,f,6,500
13,f,13,200
13,f,11,200
13,f,5,200
13,f,7,100
13,f,9,1000
13,f,7,500
13,f,9,500
13,f,1,100
13,f,5,1000
13,f,1,500
13,f,3,100
13,f,3,500
13,f,1,200
13,f,12,500
13,f,7,1000
13,f,9,100
13,f,3,1000
13,f,4,200
13,f,12,500
13,f,6,100
13,f,1,200
13,f,10,1000
13,f,2,200
13,f,3,1000
13,f,7,500
13,f,12,500
13,f,1,1000
13,f,1,500
13,f,8,1000
13,f,13,500
13,f,7,100
13,f,5,1000
13,f,6,1000
13,f,7,100
13,f,8,1000
13,f,14,500
13,f,4,1000
13,f,6,200
13,f,5,100
13,f,1,200
13,f,6,1000
13,f,11,500
13,f,15,100
13,f,8,1000
13,f,1,100
13,f,3,100
13,f,8,500
13,f,15,200
13,f,15,100
13,f,2,500
13,f,13,500
13,f,5,500
13,f,14,200
13,f,14,500
13,f,4,100
13,f,10,500
13,f,9,200
13,f,7,500
13,f,7,100
13,f,10,100
13,f,14,200
13,f,8,1000
13,f,9,100
13,f,8,1000
13,f,8,100
13,f,14,500
13,f,5,1000
13,f,4,500
13,f,5,100
13,f,4,500
13,f,12,200
13,f,14,500
13,f,8,500
13,f,9,1000
13,f,14,1000
13,f,1,1000
13,f,3,500
13,f,1,100
13,f,6,100
13,f,10,500
13,f,10,1000
13,f,1,500
13,f,2,200
13,f,7,1000
13,f,11,500
13,f,12,200
13,f,5,200
13,f,14,1000
13,f,8,200
13,f,7,200
13,f,8,100
13,f,15,100
13,f,4,1000
13,f,2,200
13,f,4,100
13,f,3,100
13,f,6,1000
13,f,15,500
13,f,5,200
13,f,4,200
13,f,13,200
13,f,12,200
13,f,1,200
13,f,7,500
13,f,4,200
13,f,3,1000
13,f,1,1000
13,f,9,500
13,f,6,500
13,f,11,500
13,f,12,1000
13,f,8,100
13,f,4,100
13,f,8,100
13,f,10,1000
13,f,11,100
13,f,8,1000
13,f,10,200
13,f,1,1000
13,f,10,200
13,f,13,1000
13,f,3,200
13,f,10,100
13,f,8,1000
13,f,5,500
13,f,11,1000
13,f,13,500
13,f,12,100
13,f,4,1000
13,f,9,200
13,f,6,200
13,f,6,100
13,f,8,200
13,f,1,1000
13,f,3,100
13,f,15,1000
13,f,4,1000
13,f,13,100
13,f,12,100
13,f,13,200
13,f,4,1000
13,f,7,500
13,f,6,1000
13,f,13,1000
13,f,9,1000
13,f,7,1000
13,f,9,100
13,f,9,500
13,f,4,1000
13,f,11,500
13,f,9,200
13,f,9,200
13,f,9,200
13,f,4,200
13,f,9,100
13,f,9,100
13,f,4,200
13,f,1,100
13,f,8,500
13,f,10,1000
13,f,6,500
13,f,2,200
13,f,1,1000
13,f,12,500
13,f,14,500
13,f,15,1000
13,f,3,200
13,f,6,500
13,f,12,500
13,f,7,500
13,f,15,100
13,f,2,200
13,f,3,1000
13,f,13,100
13,f,1,200
13,f,3,500
13,f,15,200
13,f,9,500
13,f,2,1000
13,f,3,200
13,f,9,500
13,f,1,200
13,f,11,200
13,f,1,500
13,f,2,100
13,f,3,1000
13,f,9,200
13,f,11,500
13,f,14,100
13,f,5,500
13,f,4,500
13,f,6,100
13,f,8,100
13,f,12,500
13,f,11,100
13,f,8,100
13,f,11,100
13,f,13,1000
13,f,13,500
13,f,10,200
13,f,9,500
13,f,6,500
13,f,2,100
13,f,5,1000
13,f,10,1000
13,f,11,1000
13,f,8,500
13,f,1,100
13,f,1,200
13,f,1,100
13,f,2,1000
13,f,5,100
13,f,13,500
13,f,5,200
13,f,14,100
13,f,1,200
13,f,11,500
13,f,2,200
13,f,9,500
13,f,11,200
13,f,12,200
13,f,2,100
13,f,2,500
13,f,1,100
13,f,15,1000
13,f,8,100
13,f,6,100
13,f,4,500
13,f,14,100
13,f,10,100
13,f,3,500
13,f,13,200
13,f,10,1000
13,f,9,200
13,f,5,500
13,f,11,500
13,f,10,500
13,f,8,1000
13,f,2,100
13,f,8,1000
13,f,7,1000
13,f,7,500
13,f,12,1000
13,f,8,200
13,f,15,200
13,f,10,500
13,f,9,100
13,f,10,500
13,f,14,1000
13,f,10,500
13,f,12,100
13,f,1,500
13,f,6,200
13,f,3,100
13,f,9,200
13,f,15,500
13,f,5,200
13,f,1,1000
13,f,1,500
13,f,1,100
13,f,4,200
13,f,2,200
13,f,1,100
13,f,2,200
13,f,2,500
13,f,9,1000
13,f,1,500
13,f,3,1000
13,f,3,100
13,f,15,1000
13,f,13,100
13,f,1,100
13,f,8,1000
13,f,3,200
13,f,8,500
13,f,15,200
13,f,6,500
13,f,6,200
13,f,9,100
13,f,6,1000
13,f,2,100
13,f,10,200
13,f,8,500
13,f,3,100
13,f,4,500
13,f,10,1000
13,f,6,200
13,f,3,1000
13,f,11,500
13,f,3,1000
13,f,13,100
13,f,3,1000
13,f,9,1000
13,f,15,1000
13,f,3,100
13,f,11,500
13,f,14,500
13,f,5,500
13,f,10,1000
13,f,15,500
13,f,7,500
13,f,8,200
13,f,3,100
13,f,9,200
13,f,8,500
13,f,3,200
13,f,12,200
13,f,6,1000
13,f,1,200
13,f,3,1000
13,f,15,1000
13,f,8,500
13,f,10,500
13,f,12,1000
13,f,10,100
13,f,11,200
13,f,8,1000
13,f,14,500
13,f,10,1000
13,f,1,500
13,f,2,500
13,f,4,200
13,f,13,200
13,f,14,500
13,f,14,500
13,f,10,500
13,f,14,100
13,f,2,100
13,f,14,1000
13,f,3,200
13,f,8,100
13,f,4,100
13,f,13,100
13,f,9,1000
13,f,4,200
13,f,1,100
13,f,7,500
13,f,4,1000
13,f,9,1000
13,f,8,500
13,f,11,500
13,f,9,500
13,f,4,500
13,f,12,500
13,f,6,200
13,f,5,100
13,f,9,1000
13,f,9,1000
13,f,9,100
13,f,10,100
13,f,6,1000
13,f,13,200
13,f,3,100
13,f,3,100
13,f,13,200
13,f,14,1000
14,f,15,200
14,f,12,500
14,f,3,1000
14,f,10,100
14,f,7,200
14,f,8,100
14,f,3,100
14,f,10,200
14,f,5,500
14,f,11,200
14,f,15,100
14,f,4,1000
14,f,7,100
14,f,12,100
14,f,14,200
14,f,12,200
14,f,9,200
14,f,13,200
14,f,2,1000
14,f,12,200
14,f,7,200
14,f,3,1000
14,f,12,1000
14,f,3,200
14,f,11,100
14,f,12,200
14,f,1,200
14,f,14,200
14,f,5,100
14,f,6,100
14,f,1,500
14,f,12,200
14,f,15,500
14,f,8,200
14,f,14,500
14,f,7,200
14,f,8,500
14,f,7,1000
14,f,1,200
14,f,2,200
14,f,13,1000
14,f,6,500
14,f,4,100
14,f,1,500
14,f,9,1000
14,f,12,100
14,f,2,500
14,f,4,1000
14,f,9,1000
14,f,3,200
14,f,14,100
14,f,8,200
14,f,15,100
14,f,10,100
14,f,7,200
14,f,3,500
14,f,7,500
14,f,14,100
14,f,14,1000
14,f,7,100
14,f,4,100
14,f,3,200
14,f,9,100
14,f,15,200
14,f,4,100
14,f,9,1000
14,f,13,500
14,f,9,100
14,f,6,1000
14,f,3,1000
14,f,10,500
14,f,8,200
14,f,12,500
14,f,8,100
14,f,7,200
14,f,2,500
14,f,6,1000
14,f,5,1000
14,f,3,500
14,f,6,100
14,f,2,500
14,f,14,100
14,f,3,1000
14,f,10,500
14,f,9,100
14,f,8,100
14,f,13,100
14,f,1,500
14,f,2,200
14,f,12,200
14,f,11,200
14,f,15,100
14,f,10,100
14,f,7,200
14,f,1,1000
14,f,11,1000
14,f,1,500
14,f,10,100
14,f,2,500
14,f,7,200
14,f,14,1000
14,f,4,500
14,f,1,200
14,f,1,500
14,f,3,200
14,f,5,100
14,f,12,100
14,f,10,500
14,f,14,100
14,f,2,500
14,f,6,1000
14,f,5,100
14,f,14,1000
14,f,15,1000
14,f,3,100
14,f,4,200
14,f,12,500
14,f,4,500
14,f,6,1000
14,f,13,100
14,f,9,100
14,f,14,1000
14,f,12,1000
14,f,3,200
14,f,15,200
14,f,13,200
14,f,13,1000
14,f,13,1000
14,f,6,100
14,f,12,1000
14,f,7,200
14,f,10,1000
14,f,2,1000
14,f,12,500
14,f,12,500
14,f,13,500
14,f,14,1000
14,f,1,500
14,f,15,200
14,f,1,200
14,f,9,200
14,f,14,100
14,f,5,1000
14,f,4,100
14,f,5,100
14,f,12,1000
14,f,4,1000
14,f,13,200
14,f,6,1000
14,f,5,500
14,f,15,500
14,f,4,500
14,f,9,200
14,f,4,100
14,f,13,100
14,f,11,200
14,f,5,100
14,f,9,100
14,f,3,500
14,f,6,200
14,f,4,200
14,f,12,1000
14,f,8,200
14,f,3,500
14,f,3,100
14,f,9,200
14,f,1,100
14,f,1,200
14,f,13,1000
14,f,5,1000
14,f,7,500
14,f,12,100
14,f,3,1000
14,f,4,500
14,f,7,200
14,f,15,500
14,f,2,200
14,f,4,1000
14,f,10,100
14,f,7,100
14,f,1,500
14,f,7,200
14,f,13,1000
14,f,13,500
14,f,14,1000
14,f,7,500
14,f,4,100
14,f,1,200
14,f,5,200
14,f,11,100
14,f,11,200
14,f,1,200
14,f,12,100
14,f,11,1000
14,f,4,1000
14,f,4,200
14,f,11,100
14,f,7,500
14,f,5,100
14,f,12,500
14,f,4,200
14,f,4,500
14,f,13,500
14,f,12,500
14,f,6,200
14,f,2,500
14,f,6,100
14,f,6,1000
14,f,10,200
14,f,1,500
14,f,9,100
14,f,10,1000
14,f,4,1000
14,f,9,1000
14,f,4,500
14,f,8,100
14,f,2,100
14,f,14,1000
14,f,1,200
14,f,9,500
14,f,9,500
14,f,4,100
14,f,11,1000
14,f,14,1000
14,f,5,1000
14,f,11,100
14,f,7,100
14,f,11,200
14,f,9,500
14,f,9,1000
14,f,2,500
14,f,8,100
14,f,14,200
14,f,10,200
14,f,2,1000
14,f,2,500
14,f,15,100
14,f,1,200
14,f,2,1000
14,f,2,100
14,f,1,1000
14,f,10,100
14,f,1,200
14,f,5,1000
14,f,12,100
14,f,1,200
14,f,3,100
14,f,4,500
14,f,7,1000
14,f,13,200
14,f,8,500
14,f,15,200
14,f,7,100
14,f,14,1000
14,f,11,1000
14,f,6,1000
14,f,4,100
14,f,11,500
14,f,9,500
14,f,9,100
14,f,9,1000
14,f,1,200
14,f,8,200
14,f,11,100
14,f,10,500
14,f,12,500
14,f,11,200
14,f,14,200
14,f,10,200
14,f,13,500
14,f,9,1000
14,f,14,200
14,f,4,200
14,f,4,200
14,f,2,1000
14,f,6,1000
14,f,1,200
14,f,15,1000
14,f,15,1000
14,f,14,500
14,f,15,100
14,f,7,500
14,f,12,500
14,f,3,1000
14,f,8,500
14,f,1,1000
14,f,1,1000
14,f,10,200
14,f,10,200
14,f,15,1000
14,f,1,200
14,f,5,1000
14,f,5,200
14,f,15,500
14,f,5,100
14,f,1,100
14,f,4,500
14,f,15,200
14,f,1,100
14,f,15,1000
14,f,14,500
14,f,8,200
14,f,6,200
14,f,3,200
14,f,15,500
14,f,8,200
14,f,8,1000
14,f,10,500
14,f,14,1000
14,f,11,1000
14,f,7,500
14,f,4,1000
14,f,13,200
14,f,10,1000
14,f,5,500
14,f,14,500
14,f,2,100
14,f,2,200
14,f,1,500
14,f,3,100
14,f,1,100
14,f,13,100
14,f,6,1000
14,f,13,200
14,f,1,1000
14,f,10,1000
14,f,11,1000
14,f,10,500
14,f,10,100
14,f,4,500
14,f,15,100
14,f,3,200
14,f,9,1000
14,f,3,1000
14,f,8,100
14,f,8,200
14,f,7,1000
14,f,1,200
14,f,9,200
14,f,8,500
14,f,7,100
14,f,9,100
14,f,6,1000
14,f,4,100
14,f,3,100
14,f,9,100
14,f,11,100
14,f,2,500
14,f,10,200
14,f,3,1000
14,f,10,200
14,f,3,200
14,f,10,100
14,f,9,1000
14,f,7,500
14,f,7,100
14,f,9,100
14,f,14,1000
14,f,14,1000
14,f,4,500
14,f,12,200
14,f,11,500
14,f,2,100
14,f,14,1000
14,f,11,500
14,f,12,1000
14,f,12,500
14,f,1,200
14,f,6,200
14,f,5,1000
14,f,15,200
14,f,13,200
14,f,12,200
14,f,6,100
14,f,8,200
14,f,14,100
14,f,14,100
14,f,4,500
14,f,11,100
14,f,9,200
14,f,10,200
14,f,8,100
14,f,2,1000
14,f,3,1000
14,f,5,500
14,f,7,200
14,f,4,200
14,f,3,1000
14,f,1,1000
14,f,12,200
14,f,4,1000
14,f,7,100
14,f,9,1000
14,f,14,500
14,f,9,500
14,f,6,100
14,f,8,100
14,f,5,200
14,f,9,100
14,f,4,100
14,f,13,1000
14,f,11,100
14,f,2,1000
14,f,8,500
14,f,6,1000
14,f,5,500
14,f,9,200
14,f,5,1000
14,f,14,1000
14,f,11,500
14,f,5,100
14,f,15,1000
14,f,4,1000
14,f,9,100
14,f,5,100
14,f,12,1000
14,f,10,200
14,f,13,200
14,f,3,500
14,f,14,1000
14,f,13,200
14,f,8,500
14,f,9,1000
14,f,11,1000
14,f,10,100
14,f,2,100
14,f,9,1000
14,f,14,500
14,f,4,500
14,f,4,500
14,f,8,1000
14,f,14,100
14,f,13,500
14,f,9,200
14,f,14,1000
14,f,3,200
14,f,4,100
14,f,4,500
14,f,6,100
14,f,5,1000
14,f,3,1000
14,f,10,200
14,f,3,1000
14,f,13,500
14,f,9,500
14,f,6,100
14,f,3,200
14,f,2,1000
14,f,9,1000
14,f,14,500
14,f,10,100
14,f,2,500
14,f,14,100
14,f,13,200
14,f,9,1000
14,f,14,1000
14,f,13,500
14,f,13,1000
14,f,4,500
14,f,1,100
14,f,15,100
14,f,7,100
14,f,4,200
14,f,2,500
14,f,4,100
14,f,7,200
14,f,7,1000
14,f,15,1000
14,f,9,100
14,f,11,100
14,f,9,100
14,f,11,100
14,f,15,1000
14,f,9,100
14,f,4,200
14,f,11,200
14,f,14,500
14,f,4,100
14,f,1,1000
14,f,14,1000
14,f,14,1000
14,f,8,200
14,f,9,1000
14,f,3,1000
14,f,11,100
14,f,1,100
14,f,14,200
14,f,13,500
14,f,3,200
14,f,4,100
14,f,6,500
14,f,8,500
14,f,7,500
14,f,9,100
14,f,2,200
14,f,11,1000
14,f,8,1000
14,f,10,1000
14,f,10,1000
14,f,5,100
14,f,10,500
14,f,9,100
14,f,12,500
14,f,7,500
14,f,5,200
14,f,15,100
14,f,8,500
14,f,8,200
14,f,2,1000
14,f,1,200
14,f,6,100
14,f,14,1000
14,f,1,100
14,f,1,100
14,f,3,200
14,f,2,100
14,f,15,1000
14,f,2,200
14,f,4,100
14,f,9,200
14,f,5,200
14,f,8,100
14,f,2,200
14,f,11,1000
14,f,7,100
14,f,13,100
14,f,5,500
14,f,8,200
14,f,10,100
14,f,12,100
14,f,1,200
14,f,12,1000
14,f,14,200
14,f,14,200
14,f,8,100
14,f,10,200
14,f,14,200
14,f,14,500
14,f,6,500
14,f,4,200
14,f,7,100
14,f,1,100
14,f,13,100
14,f,6,100
14,f,2,500
14,f,14,200
14,f,15,200
14,f,13,100
14,f,3,500
14,f,1,200
14,f,8,1000
14,f,10,500
14,f,2,100
14,f,9,500
14,f,14,1000
14,f,13,1000
14,f,5,500
14,f,8,500
14,f,5,200
14,f,4,1000
14,f,1,1000
14,f,13,100
14,f,13,100
14,f,10,100
14,f,5,500
14,f,15,500
14,f,3,100
14,f,13,200
14,f,7,500
14,f,11,100
14,f,8,1000
14,f,5,500
14,f,7,100
14,f,15,200
14,f,15,200
14,f,9,200
14,f,1,1000
14,f,4,1000
14,f,10,1000
14,f,6,200
14,f,11,500
14,f,15,200
14,f,13,200
15,f,5,500
15,f,9,100
15,f,1,100
15,f,6,200
15,f,7,200
15,f,6,100
15,f,4,200
15,f,15,1000
15,f,14,200
15,f,5,100
15,f,13,500
15,f,15,100
15,f,1,200
15,f,2,200
15,f,9,1000
15,f,7,500
15,f,12,500
15,f,9,500
15,f,13,100
15,f,1,500
15,f,3,1000
15,f,7,1000
15,f,10,200
15,f,3,100
15,f,2,200
15,f,11,1000
15,f,12,500
15,f,9,500
15,f,1,500
15,f,2,100
15,f,14,200
15,f,10,200
15,f,4,200
15,f,9,1000
15,f,9,100
15,f,1,500
15,f,2,200
15,f,2,100
15,f,12,500
15,f,7,500
15,f,13,100
15,f,14,500
15,f,10,500
15,f,13,500
15,f,13,200
15,f,3,500
15,f,12,1000
15,f,13,500
15,f,13,500
15,f,9,500
15,f,3,200
15,f,9,100
15,f,5,100
15,f,1,1000
15,f,1,100
15,f,10,500
15,f,2,500
15,f,10,100
15,f,12,100
15,f,2,1000
15,f,7,100
15,f,11,100
15,f,8,100
15,f,11,500
15,f,5,100
15,f,11,200
15,f,13,1000
15,f,2,100
15,f,1,100
15,f,1,1000
15,f,5,1000
15,f,10,500
15,f,5,200
15,f,4,100
15,f,9,100
15,f,10,100
15,f,3,200
15,f,2,200
15,f,13,100
15,f,11,100
15,f,4,200
15,f,6,1000
15,f,1,200
15,f,6,200
15,f,3,100
15,f,9,1000
15,f,14,200
15,f,1,200
15,f,11,200
15,f,7,100
15,f,14,500
15,f,7,200
15,f,1,200
15,f,14,500
15,f,11,200
15,f,7,500
15,f,8,200
15,f,3,200
15,f,6,500
15,f,3,1000
15,f,4,500
15,f,10,500
15,f,13,500
15,f,3,200
15,f,2,1000
15,f,5,500
15,f,13,500
15,f,14,200
15,f,13,500
15,f,6,200
15,f,11,100
15,f,10,500
15,f,7,100
15,f,10,100
15,f,3,1000
15,f,1,1000
15,f,8,200
15,f,3,1000
15,f,3,500
15,f,8,100
15,f,3,100
15,f,1,1000
15,f,4,1000
15,f,4,500
15,f,3,500
15,f,5,100
15,f,3,200
15,f,2,100
15,f,6,500
15,f,4,500
15,f,11,500
15,f,15,1000
15,f,5,500
15,f,14,1000
15,f,12,1000
15,f,8,200
15,f,7,500
15,f,7,100
15,f,14,100
15,f,15,1000
15,f,8,1000
15,f,3,200
15,f,2,100
15,f,7,100
15,f,11,200
15,f,7,200
15,f,5,1000
15,f,3,500
15,f,2,500
15,f,6,100
15,f,12,100
15,f,12,200
15,f,4,100
15,f,14,100
15,f,13,100
15,f,9,500
15,f,11,200
15,f,7,200
15,f,10,500
15,f,5,1000
15,f,15,500
15,f,10,1000
15,f,12,1000
15,f,1,200
15,f,14,500
15,f,11,100
15,f,2,100
15,f,4,500
15,f,11,100
15,f,14,500
15,f,14,500
15,f,9,100
15,f,6,500
15,f,15,1000
15,f,3,1000
15,f,14,100
15,f,14,1000
15,f,12,100
15,f,14,1000
15,f,2,1000
15,f,13,100
15,f,4,200
15,f,10,500
15,f,8,200
15,f,5,100
15,f,7,100
15,f,2,200
15,f,8,1000
15,f,8,500
15,f,2,500
15,f,7,100
15,f,12,200
15,f,3,1000
15,f,14,100
15,f,12,500
15,f,13,200
15,f,12,1000
15,f,4,1000
15,f,6,1000
15,f,5,1000
15,f,4,500
15,f,9,100
15,f,1,200
15,f,14,500
15,f,14,500
15,f,6,1000
15,f,11,500
15,f,10,100
15,f,9,200
15,f,14,200
15,f,6,100
15,f,14,200
15,f,14,100
15,f,13,500
15,f,15,200
15,f,5,500
15,f,5,500
15,f,13,500
15,f,3,500
15,f,14,1000
15,f,11,200
15,f,2,500
15,f,5,100
15,f,1,200
15,f,2,500
15,f,8,1000
15,f,4,500
15,f,7,100
15,f,1,200
15,f,2,500
15,f,6,500
15,f,2,100
15,f,10,100
15,f,6,200
15,f,14,200
15,f,14,1000
15,f,4,100
15,f,3,500
15,f,2,100
15,f,6,100
15,f,2,100
15,f,7,500
15,f,6,500
15,f,8,500
15,f,2,100
15,f,12,100
15,f,12,1000
15,f,11,200
15,f,8,200
15,f,2,200
15,f,5,500
15,f,6,100
15,f,1,500
15,f,4,100
15,f,9,1000
15,f,11,100
15,f,13,100
15,f,6,1000
15,f,4,200
15,f,8,500
15,f,7,1000
15,f,1,500
15,f,7,500
15,f,3,500
15,f,11,100
15,f,12,1000
15,f,12,100
15,f,4,200
15,f,13,1000
15,f,1,500
15,f,15,200
15,f,12,1000
15,f,11,500
15,f,1,200
15,f,3,100
15,f,11,500
15,f,13,100
15,f,5,500
15,f,9,1000
15,f,7,500
15,f,1,200
15,f,8,100
15,f,14,500
15,f,15,1000
15,f,4,1000
15,f,11,100
15,f,2,100
15,f,11,100
15,f,5,100
15,f,2,200
15,f,3,1000
15,f,15,100
15,f,3,1000
15,f,6,200
15,f,13,200
15,f,12,1000
15,f,2,500
15,f,6,500
15,f,8,200
15,f,13,1000
15,f,13,1000
15,f,4,200
15,f,14,500
15,f,1,1000
15,f,7,200
15,f,11,1000
15,f,9,200
15,f,4,100
15,f,2,100
15,f,2,200
15,f,10,500
15,f,10,100
15,f,14,1000
15,f,14,500
15,f,7,500
15,f,13,100
15,f,1,100
15,f,2,500
15,f,1,1000
15,f,10,500
15,f,7,100
15,f,1,1000
15,f,1,200
15,f,2,100
15,f,13,200
15,f,5,500
15,f,2,200
15,f,8,200
15,f,8,500
15,f,3,500
15,f,5,200
15,f,13,200
15,f,15,200
15,f,10,1000
15,f,14,100
15,f,3,1000
15,f,5,200
15,f,11,500
15,f,11,500
15,f,9,200
15,f,12,500
15,f,5,200
15,f,6,200
15,f,11,1000
15,f,3,1000
15,f,1,500
15,f,15,200
15,f,8,200
15,f,7,1000
15,f,15,200
15,f,15,100
15,f,12,100
15,f,14,200
15,f,1,500
15,f,13,500
15,f,7,1000
15,f,8,200
15,f,4,200
15,f,12,200
15,f,9,200
15,f,11,1000
15,f,7,1000
15,f,3,100
15,f,8,100
15,f,8,500
15,f,3,100
15,f,6,1000
15,f,14,100
15,f,7,1000
15,f,10,500
15,f,9,100
15,f,5,200
15,f,2,500
15,f,1,500
15,f,13,200
15,f,11,1000
15,f,6,100
15,f,5,500
15,f,13,100
15,f,15,100
15,f,14,500
15,f,15,1000
15,f,14,1000
15,f,13,100
15,f,7,500
15,f,3,1000
15,f,5,100
15,f,4,100
15,f,3,1000
15,f,5,100
15,f,3,500
15,f,2,1000
15,f,7,200
15,f,2,500
15,f,10,200
15,f,3,100
15,f,3,200
15,f,1,100
15,f,12,200
15,f,15,200
15,f,10,100
15,f,9,100
15,f,4,1000
15,f,1,500
15,f,5,500
15,f,10,100
15,f,4,1000
15,f,15,100
15,f,10,200
15,f,5,1000
15,f,3,500
15,f,1,100
15,f,1,100
15,f,15,1000
15,f,15,1000
15,f,1,1000
15,f,5,100
15,f,12,100
15,f,6,500
15,f,10,1000
15,f,13,500
15,f,1,500
15,f,6,500
15,f,10,200
15,f,13,100
15,f,3,500
15,f,15,100
15,f,10,1000
15,f,6,1000
15,f,10,500
15,f,3,200
15,f,7,1000
15,f,9,500
15,f,12,1000
15,f,3,100
15,f,12,200
15,f,3,100
15,f,8,500
15,f,3,1000
15,f,2,200
15,f,3,200
15,f,14,1000
15,f,2,200
15,f,1,500
15,f,10,500
15,f,7,100
15,f,5,1000
15,f,5,500
15,f,11,1000
15,f,8,200
15,f,13,200
15,f,14,500
15,f,5,100
15,f,8,200
15,f,4,100
15,f,2,1000
15,f,15,500
15,f,5,100
15,f,13,200
15,f,14,200
15,f,8,100
15,f,11,200
15,f,1,200
15,f,15,100
15,f,8,500
15,f,11,100
15,f,15,200
15,f,13,500
15,f,11,100
15,f,6,200
15,f,3,100
15,f,6,500
15,f,1,500
15,f,11,100
15,f,13,500
15,f,11,1000
15,f,10,100
15,f,9,200
15,f,6,1000
15,f,1,500
15,f,1,200
15,f,1,200
15,f,4,500
15,f,7,500
15,f,3,100
15,f,4,500
15,f,8,1000
15,f,2,1000
15,f,13,1000
15,f,1,500
15,f,1,1000
15,f,3,200
15,f,6,100
15,f,8,500
15,f,3,100
15,f,1,200
15,f,14,100
15,f,8,500
15,f,7,1000
15,f,6,200
15,f,15,100
15,f,12,500
15,f,10,500
15,f,7,100
15,f,9,200
15,f,10,500
15,f,10,500
15,f,2,200
15,f,7,200
